country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,nodes_per_km_street,organic_prop,meshedness_coefficient,pop_density,prop_used_area,big,organic,3_way_cities,type_one_city,type_two_city,city_type,chosen
brazil,BRA,uruguaiana,1099,0.0262264176231604,0.0319015930631176,0.0011354304641177,0.0013253410109181,1.024846798548562,15.0,69.47549909255898,70.0,44.0,8.621453115431242,0.0167991518889745,0.013,1456,1365,1367,3.1385359951603147,114.17178835774864,105.317,296161.619,2594,1653,2.8806096893444817,0.5374745799806628,0.0015841619357819,0.4004839685420447,0.4688445251058681,0.1191772534785239,0.0007710100231303,0.9757555972426792,Uruguaiana,Latin America and the Caribbean,South America,111958,23.0,10.2367963791,3.1820931639443435,161.4762996922411,142.2319977930448,52974.99373018454,28931.084299445472,0.0055814119519653,0.5887341005451242,0.943281771307249,10936.820061067108,0.4450781034391304,False,True,False,True,False,1,True
saudi_arabia,SAU,hafar_al_batin,5563,0.0105959077891752,0.0122909626548825,0.0002687763230209,0.0002996679260946,1.0106110631284495,19.0,322.2248505328828,319.0,51.0,11.357027019845864,0.019069177620492,0.012,7594,6488,6649,3.085001299714063,102.1047539602292,66.708,1211779.22,11868,7694,2.4574135971868345,0.7623560616224788,0.0005097660839562,0.133350662854172,0.8526124252664414,0.0129971406290616,0.0001685203909673,0.9895003493276612,Hafar Al-Batin; حفر الباطن,Asia,Western Asia,244676,64.0,40.6242599487,3.109175981284117,189.39421935848,186.93263605514645,47950.840888175306,29828.954952785087,0.0063493414254124,0.8657220850123489,0.8058643781288602,6022.90356326429,0.6347540616984375,False,True,True,False,False,3,True
argentina,ARG,san_ramon_de_la_nueva_oran,980,0.0097535581768843,0.0101511879049676,0.0010915266763226,0.0011048204129479,1.0058799242347989,8.0,355.434845212383,355.0,27.0,4.809284480362463,0.011742285237698,0.008,1361,1306,1307,3.4528437724982,99.99238907422853,77.1235,239781.749,2398,1389,1.6058602549010117,0.9900142459877828,0.0019307453793939,0.5363570914326854,0.441324694024478,0.0201583873290136,0.0,0.994154447172935,San Ramón de la Nueva Orán,Latin America and the Caribbean,South America,93398,15.0,6.46055793762,3.498200143988481,214.99691101163512,210.6629200049211,71422.60226676129,37114.71227643424,0.005792767822375,0.4618155619596542,1.1692529772645257,14456.646144467024,0.430703862508,False,False,False,True,False,1,True
china,CHN,liangmatai,10803,0.0170731707317073,0.0170731707317073,0.002770835400968,0.002770835400968,1.032832292656141,3.0,16.317073170731707,16.0,10.0,2.0737116212349256,0.0047671957671957,0.003,103,101,101,3.073170731707317,521.6085978835979,424.257,98584.025,189,123,2.3453659545011107,0.8094744783964347,0.024599200044623,0.3902439024390244,0.4308943089430894,0.1626016260162601,0.0,0.96821139996339,Liangmatai; Baigou; Dongmaying,Asia,Eastern Asia,136371,37.0,13.9236621857,3.097560975609756,8.833882807522041,7.397479098981872,14160.645911281674,7080.322955640842,0.0012476666478164,0.5934959349593496,1.062240663900415,9794.190506866573,0.3763151942081081,False,True,False,True,False,1,True
cuba,CUB,manzanillo,619,0.0264389185839336,0.0297331319234642,0.0017803017443814,0.0018649286841751,1.0247967660713866,32.0,28.150302114803623,23.0,74.0,19.634742717993007,0.0286207852193995,0.017,1202,1097,1099,3.270392749244713,81.52548868360277,66.074,176502.68300000002,2165,1324,2.987797858781284,0.4687402830822877,0.0024209684721592,0.4629909365558912,0.4395770392749245,0.0921450151057401,0.0004618937644341,0.975803235439114,Manzanillo,Latin America and the Caribbean,Caribbean,107260,19.0,6.47177267075,3.282477341389728,204.58073349578336,185.72963871747092,51081.40795707046,27272.69512999523,0.0075013024022983,0.5329295987887964,1.0094804702313234,16573.511687883478,0.34061961425,False,True,False,True,False,1,True
democratic_republic_of_the_congo,COD,kabongo,3638,0.0448275862068965,0.0448275862068965,0.0038101545946109,0.0038101545946109,1.019652254384703,9.0,1019.5103448275862,1020.0,67.0,9.88132163434524,0.0159868421052631,0.014,130,129,129,3.1448275862068966,223.70863596491225,158.8725,51005.56899999999,228,145,3.213994732698628,0.3080716839053284,0.0135792871796836,0.3655172413793103,0.5310344827586206,0.1034482758620689,0.0,0.9807265130830688,Kabongo,Africa,Middle Africa,82140,10.0,1.4429359436,3.1586206896551725,100.48956133024004,90.09408946849108,70696.92764426606,35348.46382213306,0.0028428268293605,0.6344827586206897,1.0947368421052632,56925.60391493737,0.14429359436,False,True,False,False,True,2,True
brazil,BRA,campo_mourao,1145,0.0203097829694033,0.0253142076502732,0.0009643916691501,0.0010694501106563,1.0103771341480194,30.0,571.0348360655738,569.0,104.0,19.31674266869516,0.034389738529847,0.022,2340,1896,1916,3.322950819672131,98.24640527873704,87.4985,398290.927,4054,2440,3.2303593306552054,0.2956256390539838,0.0011761000279667,0.4848360655737705,0.4672131147540984,0.040983606557377,0.0,0.98972944478126,Campo Mourão,Latin America and the Caribbean,South America,77860,23.0,11.0413780212,3.413114754098361,220.9869089994997,211.93006846673327,64130.87810601416,36072.57411486688,0.0061261752015757,0.508822322527698,0.9806941877182171,7051.656038811903,0.4800599139652174,False,True,False,True,False,1,True
mexico,MEX,ciudad_valles,189,0.0288723144515827,0.0315170940170939,0.0022964112503317,0.0024932187879233,1.01507971275048,27.0,100.49096736596736,95.5,116.0,21.76180450316892,0.0279987258827812,0.019,3136,2904,2925,3.201631701631701,93.42793556607208,88.13550000000001,513293.078,5494,3432,3.3990597967052145,0.160854180619311,0.000897340556718,0.4108391608391608,0.4965034965034965,0.0862470862470862,0.0005460502366217,0.9851443068351552,Ciudad Valles,Latin America and the Caribbean,Central America,126285,33.0,21.0205001831,3.247086247086247,163.26918817846442,149.18769642414466,46222.291740762535,24418.69001826492,0.0066862386170732,0.5836008170411439,1.029347349978099,6007.706710115786,0.6369848540333334,False,True,False,True,False,1,True
china,CHN,qipanjing,10140,0.0218266057374968,0.0255775577557755,0.001267906947249,0.0013196593141689,1.0303771523836889,36.0,1318.2574257425742,1321.5,135.0,22.713729367894235,0.0180479452054794,0.012,170,147,147,2.891089108910891,384.7547602739726,243.147,112348.39,292,202,2.6192170613859203,0.6851361502876088,0.0137299768662551,0.3465346534653465,0.4851485148514851,0.1584158415841584,0.0,0.9705184142394716,Qipanjing,Asia,Eastern Asia,53272,17.0,2.12434196472,3.0346534653465347,95.08826891089764,80.02478076659702,84800.80890542694,52886.20752488316,0.0017979785914155,0.6467661691542289,0.760705289672544,25076.94188822445,0.12496129204235296,False,True,False,False,True,2,True
niger,NER,aguie,2633,0.0234082397003745,0.0234082397003745,0.0010132398583595,0.0010132398583595,1.010872246734919,3.0,424.4325842696629,424.0,15.0,2.2992150604039736,0.0109054545454545,0.008,144,141,141,3.0898876404494384,125.33105818181818,74.8,34466.041,275,178,2.681288019526628,0.6526347364795326,0.0127137092633439,0.4943820224719101,0.3146067415730337,0.1910112359550561,0.0,0.989244687674396,Aguié,Africa,Western Africa,59866,5.0,1.31671893597,3.1123595505617976,135.1845068354478,109.36274710283416,52351.40174331826,26175.70087165914,0.0051645038082557,0.5056179775280899,1.0626780626780628,45466.04318096021,0.263343787194,False,True,False,True,False,1,True
sudan,SDN,ad_da_ein,3658,0.0140609176598894,0.0140609176598894,0.0018629774242897,0.0018629774242897,1.007183722934767,2.0,476.0329516242113,476.0,10.0,1.4239612669609727,0.0090743879472693,0.006,4256,4035,4035,3.4746436083197008,80.0915905299973,70.53,595400.884,7434,4279,2.8864556799580643,0.5338485603767485,0.0004620454098764,0.5452208459920542,0.4494040663706473,0.0053750876372984,0.0,0.9928675148622984,Ad Da'ein,Africa,Northern Africa,560072,26.0,8.04245376587,3.5344706707174574,532.0515510028692,529.1917272886682,148064.4841321249,74032.24206606182,0.007186754529575,0.4547791540079458,1.2381620484040687,69639.44292434657,0.30932514484115387,False,False,False,True,False,1,True
saudi_arabia,SAU,hofuf,5817,0.0260048348486398,0.0331160590678355,0.0005282706677969,0.0006130338245478,1.0328494533951484,11.0,150.03201430549146,152.0,56.0,8.745938880579025,0.0173369470452219,0.009,16985,14264,14692,3.043493308721735,106.23643641256966,66.385,2802623.429,26381,17336,3.2677607008947582,0.2667636116686781,0.0002255521213357,0.1098869404706968,0.8669243193354869,0.0202468850946008,0.0007202153064705,0.9681953131822196,Hofuf; Al Munaizilah,Asia,Western Asia,1121136,270.0,172.41368103,3.0698546377480387,100.54886535937676,98.51306403605297,26314.164467091072,16255.22645451976,0.0061856330110626,0.8888118354137772,0.7895269196312459,6502.593026854535,0.6385691889999999,False,True,True,False,False,3,True
burkina_faso,BFA,ouahigouya,1744,0.0373168851195065,0.0377794911333847,0.0038407382469231,0.003864146609795,1.0110276042741384,9.0,329.5381649961449,329.0,26.0,5.635970839986224,0.0120740223463687,0.01,1248,1195,1196,3.312259059367772,99.63540176908752,78.3315,214016.843,2148,1297,3.259469389512686,0.2732118753737419,0.001680730471042,0.4379336931380108,0.5188897455666923,0.0377794911333847,0.0,0.9890926773635864,Ouahigouya,Africa,Western Africa,141418,13.0,2.95936465263,3.3731688511950657,438.269747814738,421.7121397631403,144493.0027869268,72318.5102619247,0.0060602706862655,0.5566692367000771,1.1541135573580532,47786.60847838444,0.2276434348176923,False,True,False,True,False,1,True
russia,RUS,baksan,4676,0.0230460302749459,0.0317269076305221,0.0026494834843761,0.0031081963411626,1.0153153761339302,20.0,447.66265060240966,449.0,68.0,14.757849879096716,0.0088109375,0.008,377,355,356,3.0843373493975905,236.71285,222.9765,151496.224,640,415,3.119158332279916,0.3780148042625521,0.0060112440772929,0.4120481927710843,0.4939759036144578,0.0915662650602409,0.0,0.984915646414962,Baksan; Dygulybgey,Europe,Eastern Europe,58888,18.0,10.0457496643,3.233734939759036,41.31100354558932,37.52830924502933,29384.77225338753,15080.629028451563,0.0027393422030109,0.5855421686746988,0.9769696969696968,5861.981630825695,0.5580972035722223,False,True,False,True,False,1,True
russia,RUS,lysva,5201,0.0267980636237897,0.0267980636237897,0.001939141571484,0.001939141571484,1.0265371391370568,28.0,193.2396265560166,191.5,89.0,19.15568956324373,0.0404944697462589,0.031,862,844,844,3.188796680497925,123.04991607026676,88.14,189127.721,1537,964,2.8878732194209373,0.5329671881529552,0.0027788798275201,0.4771784232365145,0.4170124481327801,0.1058091286307053,0.0,0.9741488757441696,Lysva,Europe,Eastern Europe,50585,20.0,10.7588024139,3.265560165975104,89.60105064802988,80.12044155456614,34978.98897313999,17578.88226998698,0.0050970846309727,0.5228215767634855,1.093083723348934,4701.731480322191,0.537940120695,False,True,False,True,False,1,True
south_sudan,SSD,juba,4322,0.0236881588485451,0.0252119450500018,0.0016429131818731,0.0016779107848902,1.021821752605144,27.0,487.02501816671855,484.0,120.0,18.11370214566036,0.0215094597230349,0.012,8670,7924,7958,3.1933976954219867,81.75248150315325,64.75,1257434.918,15381,9633,3.082878350255738,0.4037864637096549,0.0003394422959086,0.418249766427904,0.4805356586733105,0.0999688570538773,0.0003250763929523,0.9786442669188542,Juba,Africa,Eastern Africa,469565,75.0,37.363735199,3.218000622858922,257.81683626367794,232.04318181315145,65999.1891031819,33653.88688531467,0.0076608338627351,0.5810473815461347,1.0712986540560203,12567.399846377442,0.49818313598666664,False,True,False,True,False,1,True
mexico,MEX,heroica_caborca,64,0.0300035982728291,0.0336105336105336,0.0015747151416317,0.0016411069526002,1.0147850572083157,14.0,290.97817047817045,291.0,51.0,8.640358179776012,0.017789861751152,0.009,1831,1653,1660,3.383575883575884,91.5853975422427,94.34,298110.469,3255,1924,2.837543995834287,0.5637500899705165,0.0016629924852104,0.5550935550935551,0.396049896049896,0.0483367983367983,0.0,0.985430355814472,Heroica Caborca,Latin America and the Caribbean,Central America,60896,18.0,6.81720399857,3.457900207900208,282.22714186103053,268.5851854197229,83551.37899929033,43729.14013758909,0.0064539833386394,0.4446177847113884,1.117938036969539,8932.694402686755,0.3787335554761111,False,False,False,True,False,1,True
china,CHN,zhenlai,10696,0.0551709401709401,0.0708333333333333,0.0073158638516491,0.0074495569112572,1.072314171424774,3.0,137.61666666666667,138.0,6.0,1.6862435669104208,0.003421875,0.003,109,96,96,3.2,412.8594166666667,281.338,79269.008,192,120,2.673124430639457,0.6570004860220287,0.0211823591526872,0.4583333333333333,0.45,0.0916666666666666,0.0,0.9325625144646827,Zhenlai,Asia,Eastern Asia,70422,20.0,9.37181758881,3.275,12.80434652753812,11.630614762513792,16527.74592891622,8458.232061051594,0.0015138324930217,0.5416666666666666,1.0,7514.230759685745,0.4685908794405,False,True,False,True,False,1,True
mexico,MEX,nuevo_laredo,234,0.0273087270548417,0.0316243184414127,0.0009951953681364,0.0010807601211574,1.0333436285126645,17.0,138.18626753733756,136.0,76.0,11.398272830181158,0.0180509335145724,0.01,14104,12872,12978,3.2343699489235145,104.87725562707394,96.732,2623294.7950000004,25013,15467,2.87632162293469,0.5401252842836524,0.0002379663215174,0.4239348289907545,0.4832869981250404,0.0881231007952414,0.0027185863351057,0.9677322938927324,Nuevo Laredo; Laredo,Latin America and the Caribbean,Central America,601848,195.0,122.507415771,3.251115277687981,126.25358148858572,115.12772440130684,38577.884271383984,21413.35508948833,0.0058960205423652,0.5725576574242032,0.979363073832896,4912.74749542525,0.6282431578,False,True,False,True,False,1,True
saudi_arabia,SAU,al_malik_fahd,4937,0.0207788550398914,0.0265515035188739,0.0005727670816976,0.0007655426790183,1.0445368666942614,10.0,635.2783109404991,635.0,55.0,8.139702682364229,0.0292707501109631,0.015,1487,1155,1219,2.8829174664107486,148.13020994229916,83.729,333737.363,2253,1563,2.971390167605964,0.4795702226612446,0.0034451989072487,0.055022392834293,0.8931541906589892,0.0486244401791426,0.0004438526409232,0.9573620921248944,Al Malik Fahd; Al Matar المطار,Asia,Western Asia,61365,21.0,4.14924812317,2.9545745361484324,376.6947537487533,358.3781822293002,107347.11971375432,80433.2141855685,0.0046833233952291,0.944801026957638,0.5615557698489232,14789.426464358445,0.19758324396047616,False,True,True,False,False,3,True
democratic_republic_of_the_congo,COD,nyunzu,3831,0.0306010928961748,0.0306010928961748,0.0025831346350955,0.0025831346350955,1.0385521881560296,6.0,731.527868852459,733.0,44.0,6.959472226178812,0.0161810526315789,0.008,268,262,262,3.114754098360656,156.73111368421053,133.489,74447.279,475,305,2.8845283134778565,0.5350455883223683,0.0073485300293985,0.4065573770491803,0.4721311475409836,0.121311475409836,0.0,0.9628789110497376,Nyunzu,Africa,Middle Africa,105954,7.0,2.63580989838,3.1639344262295084,115.7139595641767,101.67652840393232,56489.11102864905,28244.555514324536,0.0040968589328832,0.5934426229508196,1.0677685950413225,40197.891382500915,0.37654427119714284,False,True,False,True,False,1,True
brazil,BRA,balsas,1258,0.0210726849884308,0.0265500306936771,0.0016426012776124,0.0018340349077371,1.018718304815302,18.0,265.1818600368324,265.0,57.0,12.214103447415203,0.0221952861952861,0.016,2036,1753,1758,3.281767955801105,91.1973383838384,89.7895,325027.314,3564,2172,3.377368521518929,0.1788434223557162,0.0016622769512929,0.4760589318600368,0.4599447513812155,0.0626151012891344,0.0005611672278338,0.9816256322019308,Balsas,Latin America and the Caribbean,South America,80187,19.0,4.58161258698,3.3494475138121547,474.0688914144284,444.3850197604863,130668.32269958884,70941.6843588351,0.0066825153039291,0.5232826187183034,0.996538195245788,17501.916296431293,0.24113750457789476,False,True,False,True,False,1,True
brazil,BRA,itaituba,1055,0.0218160627251536,0.0252066115702479,0.0019051162692968,0.001961279907857,1.0134624175589424,9.0,23.157851239669423,24.0,29.0,5.720455829676052,0.0200181268882175,0.013,1110,1002,1006,3.282644628099173,105.14999295065458,82.24350000000001,208827.886,1986,1210,2.679607601173841,0.6535356524577631,0.002067091050213,0.4917355371900826,0.4256198347107438,0.0826446280991735,0.0005035246727089,0.986716411654052,Itaituba,Latin America and the Caribbean,South America,65316,15.0,6.84187507629,3.3264462809917354,176.85210362772676,162.23622729485675,58640.1637747463,30522.02556630664,0.0057942453145362,0.5082644628099173,1.060041407867495,9546.505785577356,0.456125005086,False,True,False,True,False,1,True
brazil,BRA,aracatuba,1171,0.022295519115558,0.0294747081712062,0.0005146728123639,0.0006001372702492,1.012319470856434,18.0,393.0321011673152,396.0,75.0,14.890517644606646,0.023169214732453,0.015,4960,4270,4304,3.359533073929961,94.164248320593,76.87100000000001,813014.12,8634,5140,3.347784307991994,0.2030643099667558,0.0007319627082837,0.4607003891050583,0.5003891050583658,0.0350194552529182,0.0001158211721102,0.9878304515411408,Araçatuba,Latin America and the Caribbean,South America,173347,48.0,19.8162631989,3.392023346303502,259.3829093007465,250.29946111511728,71861.43945035253,41027.620184472085,0.0063221534209024,0.5365568336907779,0.9677167658246368,8747.713847968193,0.41283881664375,False,True,False,True,False,1,True
china,CHN,lixin,11574,0.0238095238095238,0.0238095238095238,0.0048345428504951,0.0048345428504951,1.034904862130119,1.0,28.49084249084249,29.0,8.0,1.502726818334201,0.004740909090909,0.003,252,251,251,3.2234432234432235,400.8049954545455,361.4745,176354.19800000003,440,273,2.385198831852968,0.7933197313955286,0.0074671698042525,0.4945054945054945,0.4285714285714285,0.0769230769230769,0.0022727272727272,0.9662723952631984,Lixin,Asia,Eastern Asia,139737,44.0,11.276227951,3.340659340659341,24.21022359483162,22.347898702921498,31278.934545547287,15639.467272773649,0.0015480209889871,0.5054945054945055,1.1238447319778189,12392.1758771831,0.25627790797727273,False,True,False,True,False,1,True
russia,RUS,yeysk,4204,0.0130153760967714,0.0192248062015504,0.0005872259086759,0.0006902161506866,1.0227725395227092,9.0,13.361627906976745,14.0,29.0,6.634700267372286,0.0097152126892573,0.008,779,752,752,3.2255813953488373,151.61673612112472,125.081,210292.413,1387,860,2.674349451601956,0.6563471261038711,0.0034286809930353,0.4616279069767441,0.4406976744186046,0.0941860465116279,0.0007209805335255,0.9777345024013488,Yeysk,Europe,Eastern Europe,62840,32.0,17.9536094666,3.2732558139534884,47.90123131506793,43.38960371446269,22254.76429925185,11713.09944060093,0.0040895436394084,0.5361305361305362,1.0175336060783169,3500.131832370778,0.56105029583125,False,True,False,True,False,1,True
china,CHN,zhaodong,10984,0.0151995770552471,0.0137457044673539,0.0006899172903813,0.0006522080924728,1.033122670381948,6.0,140.63917525773195,139.0,23.0,4.966943994655879,0.0076137931034482,0.003,76,72,73,2.989690721649485,577.371751724138,338.282,83718.90400000001,145,97,2.7869092308573435,0.5936609423796745,0.0273071728515017,0.4123711340206185,0.3608247422680412,0.2164948453608247,0.0,0.967939266718731,Zhaodong,Asia,Eastern Asia,272080,39.0,21.8738689423,3.0,4.4345150030784,3.4744653632366846,6755.916815164997,3827.347792054436,0.0011586391527533,0.5773195876288659,0.9047619047619048,12438.586000387331,0.5608684344179488,False,True,False,True,False,1,True
saudi_arabia,SAU,unaizah,5470,0.0283128016868801,0.033109127754064,0.0010034783759478,0.0011511911593992,1.0489731013052952,23.0,668.5960419091967,666.0,117.0,13.84159805998316,0.0210862674548102,0.013,7565,6511,6683,3.019790454016298,93.49015017561896,68.912,1091310.523,11673,7731,3.4048393197545583,0.1560281581239672,0.0004741581480272,0.0906739102315353,0.8864312508084335,0.02147199586082,0.015420200462606,0.953313291595032,Unaizah,Asia,Western Asia,286369,67.0,28.7001628876,3.049023412236451,269.3712934758361,263.58735417729923,64617.39733892794,38024.54108967816,0.0070841431811246,0.9083732367024718,0.8285973202149006,9977.957307124785,0.42836064011343283,False,True,True,False,False,3,True
mexico,MEX,ciudad_mante,201,0.0224889321256111,0.0242834279063,0.000697241223313,0.0007275677643704,1.0150914140900067,6.0,79.15364469663902,79.0,31.0,4.3719988866616575,0.0163016004415011,0.01,2047,1856,1861,3.163683980794413,93.24187279249448,87.342,337908.547,3624,2291,2.342545833140109,0.8105933002491669,0.001155807702891,0.4072457442164993,0.484941073766914,0.1065037101702313,0.0002759381898454,0.985132950707168,Ciudad Mante,Latin America and the Caribbean,Central America,76279,21.0,13.161272049,3.196857267568747,174.0713201178811,155.53207869109673,47828.38137958164,25674.45956150379,0.0067799409643225,0.5914447839371454,0.9768407253659602,5795.716380301987,0.6267272404285714,False,True,False,True,False,1,True
iraq,IRQ,ad_diwaniyah,5428,0.0115161401098901,0.0134386446886446,0.0004841791414429,0.0005213907974298,1.0191107356617854,2.0,23.75291895604396,24.0,13.0,1.4552368540960483,0.0099626446659791,0.0,5556,4901,4994,2.996909340659341,89.68797983270309,57.955,782706.9999999999,8727,5824,3.211780438907531,0.3097472369600128,0.0006439628659333,0.0916895604395604,0.8616071428571429,0.0460164835164835,0.0,0.9812476358132216,Ad Diwaniyah,Asia,Western Asia,1017084,59.0,13.7697572708,3.0,422.9558942444333,403.4929513087347,103483.43590788782,56842.46894168586,0.0074408431252051,0.9079354173823428,0.8983589655468683,73863.61139108948,0.23338571645423728,False,True,True,False,False,3,True
brazil,BRA,sao_felix_do_xingu,1110,0.0195593758093758,0.0199915824915824,0.0022883826535824,0.0023207480581048,1.017738904058206,13.0,201.1224747474748,200.0,78.0,9.31952261827204,0.0280531914893617,0.019,719,678,686,3.323232323232323,101.5811945288754,86.994,133680.852,1316,792,2.798591800045069,0.5868541005553874,0.0027369693825012,0.547979797979798,0.3585858585858585,0.0921717171717171,0.0,0.9825702800713696,São Félix do Xingu,Latin America and the Caribbean,South America,52202,10.0,3.25809431076,3.362373737373737,243.08688590885328,220.68115021270896,77442.24320539835,41030.38133626551,0.0059245582905171,0.4513274336283185,1.0856055802155993,16022.249517946917,0.32580943107599997,False,False,False,True,False,1,True
brazil,BRA,acailandia,1199,0.0253594720763395,0.0290829986613119,0.0013867621754132,0.0014596640132497,1.015245489942107,26.0,246.91315261044176,247.0,104.0,18.23078755754013,0.0372660550458715,0.023,1819,1634,1643,3.173694779116466,88.76942929452704,73.126,280600.166,3161,1992,3.214850511731953,0.3074235728886783,0.001510708409196,0.4081325301204819,0.5040160642570282,0.0868473895582329,0.000316355583676,0.9849834447991722,Açailândia,Latin America and the Caribbean,South America,83453,17.0,8.50033473969,3.2349397590361444,234.3437124539223,213.991572767914,63971.10168626477,33010.48424479255,0.0070990692143781,0.5911602209944752,1.0294191601709832,9817.613371193363,0.5000196905700001,False,True,False,True,False,1,True
china,CHN,guanxian,11071,0.0389558232931726,0.0389558232931726,0.0019993857430287,0.0019993857430287,1.0451218425388067,2.0,42.95180722891566,43.0,9.0,1.7643171188727458,0.0092565055762081,0.003,151,140,140,3.240963855421686,469.3857100371747,322.665,126264.756,269,166,2.121745081646337,0.8879638286529709,0.0152634643410868,0.4397590361445783,0.4518072289156626,0.0903614457831325,0.0,0.956826237188578,Guanxian,Asia,Eastern Asia,82236,34.0,18.2588195801,3.27710843373494,9.091496811815851,8.269976015567432,13544.609601681906,6915.274859148838,0.0013146978243081,0.5454545454545454,1.1353846153846154,4503.90561335234,0.5370241052970588,False,True,False,True,False,1,True
brazil,BRA,tailandia,1156,0.0107350800582241,0.0107350800582241,0.0005504892281775,0.0005504892281775,1.0080259362901356,4.0,47.89519650655022,48.0,13.0,2.5392952993066165,0.0105201822916666,0.007,873,808,809,3.353711790393013,103.404958984375,88.66,158830.017,1536,916,2.2681409515581388,0.8389216457537678,0.0029091562679446,0.4945414847161572,0.4585152838427948,0.046943231441048,0.0,0.9920379664836068,Tailândia,Latin America and the Caribbean,South America,85044,10.0,4.92603683472,3.400655021834061,185.9507004786874,177.22157370949137,64083.24086718765,32242.961701082728,0.005767171831254,0.5054585152838428,1.1718664477285168,17264.182719988527,0.49260368347199995,False,True,False,True,False,1,True
chad,TCD,sarh,3352,0.0472392638036808,0.0480257983325466,0.0016465939497478,0.0016549155533588,1.012514190119162,2.0,366.52524775837657,366.0,20.0,1.9257216305479288,0.0112170758928571,0.007,2073,1870,1875,3.3827277017461066,94.43479017857145,75.21549999999999,338454.288,3584,2119,2.755234899861571,0.6118315149489236,0.0011100236718146,0.4615384615384615,0.514865502595564,0.0217083529966965,0.0,0.9876404792729974,Sarh,Africa,Middle Africa,329481,26.0,11.696969986,3.422369042000944,181.15802661169624,177.22538422182458,57520.58257867528,28935.21043527463,0.0062608159362424,0.5365738555922605,1.1778880226789512,28168.064070810895,0.449883461,False,True,False,True,False,1,True
iraq,IRQ,erbil,5159,0.0147913679559364,0.0177895487912537,0.0003553703369846,0.0003993642718361,1.0214751616305524,50.0,439.4905852048036,425.0,317.0,53.98240726506923,0.015239910421884,0.009,26580,23160,23548,3.013314951202699,84.84266735696399,56.1865,3523346.2900000005,41528,27563,3.514132815362138,0.0621607386977342,0.0001450648141511,0.0900482530929144,0.8714218336175308,0.0356637521314806,0.0003612020805239,0.9789763251841854,Erbil,Asia,Western Asia,1246462,210.0,91.8512191772,3.026049414069586,300.08311535664296,289.38102551172113,68390.06606848899,38359.27624654336,0.0078229608251194,0.9075794976041818,0.8886024940552903,13570.445892452632,0.43738675798666665,True,True,True,False,False,3,True
brazil,BRA,castanhal,1183,0.0175547376032813,0.0202034211742949,0.0010015957839582,0.0010549067525614,1.0107414722674954,8.0,41.77891816920943,42.0,44.0,5.588228813412065,0.0142311781855599,0.009,3345,3000,3015,3.23495145631068,97.84348070656834,76.241,570525.336,5831,3605,2.602692017956341,0.6935199193176637,0.0008331976190161,0.4235783633841886,0.5042995839112344,0.0721220527045769,0.0001714971702966,0.9893726807871076,Castanhal,Latin America and the Caribbean,South America,163829,39.0,18.8188762665,3.279334257975034,191.56297905084588,177.747063779495,58100.85339401397,30316.65270128841,0.0063187377887105,0.5764216366158114,1.043442054129077,8705.567626885168,0.48253528888461533,False,True,False,True,False,1,True
democratic_republic_of_the_congo,COD,bandundu,3319,0.0150592758731175,0.0150592758731175,0.0008203187858113,0.0008203187858113,1.014190284526958,10.0,310.65491829541816,311.0,32.0,6.841318356889219,0.0163631090487238,0.012,2852,2744,2744,3.31432233258571,82.19902165506575,62.7015,425133.34,5172,3121,2.7536078930958734,0.6127536549959081,0.0008160004908235,0.5036847164370394,0.4091637295738545,0.0861903236142262,0.0,0.9860082622132624,Bandundu,Africa,Middle Africa,179462,29.0,14.1347932816,3.333226529958347,220.8026631746196,201.7716101807161,60154.16448338435,30077.08224169215,0.0073412261668303,0.4953540531880807,1.1582491582491583,12696.47149588067,0.48740666488275863,False,False,False,True,False,1,True
sudan,SDN,kosti,4389,0.0062460165710643,0.0062460165710643,0.0003010153802927,0.0003010153802927,1.0064544227196774,2.0,387.2929254302104,387.0,17.0,1.805054326287352,0.0151918777093315,0.008,5185,4639,4642,3.3521988527724664,71.06904186630162,59.3055,622991.221,8766,5230,2.869130466638629,0.5445534593381587,0.0005869455036845,0.4038240917782026,0.5875717017208413,0.008604206500956,0.0,0.9935869696888648,Kosti,Africa,Northern Africa,485519,32.0,6.80180358887,3.3866156787762907,768.9137052645874,762.2978129630757,183184.12546325728,91592.06273162864,0.0083949818612291,0.5961759082217973,1.1767575322812052,71380.92031861514,0.2125563621521875,False,True,False,True,False,1,True
